Name,Code,Altitude,Easting,Northing,Subregion,Region,Description,Longitude,Latitude
Roca de la Paparra,s/n,1.056,402047.0,4605066.0,Bellavista,Magdalenes,"Queda per sota de la serra de les Paparres, en direcció sud i propera a l'agulla del Sentinella. Està al costat de la roca anomenada Cara de Mico per la seva cara nord. És una gran roca com un merlet.",1.8247449216536806,41.59128852040116
Roca de la Paret de l’Aeri,378,1.12,401399.0,4606475.0,Sant Antoni,Sant Jeroni,,1.8167399388704726,41.60389736478218
Roca de la Partió,61,937.0,398757.0,4606822.0,Bola,,Està just al damunt del refugi Vicenç Barbé. És la primer roca prominent que es troba en el camí ascendent vers la Bola de la Partió i presenta un gros basament que queda al costat del camí que va a coll de Port.,1.7849827886088867,41.606691528600734
Roca de la Pitrada,394,1.033,400795.0,4606186.0,Sant Jeroni,Sant Jeroni,"Seguint pel camí del Camell vers el torrent de Migdia, es troba un fort repetjó i en arribar al seu collet hi ha aquesta roca formada per una cresta que s'acaba en un petit cim tocant pràcticament al camí.",1.80954098625581,41.601219996557575
Roca de la Prenyada,512,1.112,402469.0,4605402.0,Monestir o sant Benet,,Gran roca situada al sud de la roca de Sant Salvador. La seva particular forma és identificable des de diversos indrets.,1.8297524678432906,41.594365984646366
Roca de la Presidenta,478,887.0,401808.0,4604579.0,La Plantació,Magdalenes,Es la més destacable d’aquesta carena descendent que limita a l’est de la Plantació. Té unes parets sud impressionants. Es troba sota la roca de la Cantalluda.,1.8219576863479658,41.5868735416611
Roca de la Santa Creu,s/n,906.0,403006.0,4605488.0,Monestir o sant Benet,,"Seguint el camí vers Sant Dimes, ja prop d’aquesta ermita es passa per un estret rocós aques en el qual hi ha el coll de la roca de la Santa Creu. L’ermita està al peu d’aquesta roca a la part sud est.",1.8361805866451852,41.59520585151165
Roca de la Taula d’en Bernat,s/n,1.099,400213.0,4606514.0,Comes,Ecos,,1.802503838901885,41.60410121841953
Roca de la Vorera,s/n,898.0,399505.0,4606268.0,Naps,Ecos,"Aquesta roca es troba seguint el torrent de la Coma dels Naps de Dalt avall i passada la roca de l'Alzina, sense  baixar al torret sobre el qual queda penjada. Posiblement, diu David Hita, fou ascendida per primer cop per Jaume Cerdà, A. Ruiz i Joan Boladeres el 15 d'octubre de 1962 sent batejada en aquells moments cop a agulla del Damunt.",1.7940505261910298,41.60179711090013
Roca de l’Alzina,s/n,865.0,399488.0,4606309.0,Naps,Ecos,,1.7938396916915669,41.602164188072585
Roca de l’Arboç,s/n,695.0,402229.0,4603479.0,Boirafua,,Roca situada a l’est de la roca d’en Pujolet,1.8271868206801694,41.57701920111952
Roca de l’Arítjol,728,836.0,399551.0,4605758.0,Faraó,,Roca en forma d’espoló adossada a la cara nord de l’Agulla de l’Arítjol.,1.7946878841094573,41.597210196074705
Roca de l’Artiga Baixa,s/n,781.0,401639.0,4604347.0,Sant Pere,Magdalenes,"A l’inici del serrat d’en Muntaner, seguint amunt per una estreta carena que parteix dos torrents. El de l’esquerra és l’Artiga Baixa. En aquest indret es veu un grup de tres agulles ben definides, la del més al sud és la Roca de l’Artiga Baixa.",1.8199685965497905,41.58476349689248
Roca de l’Avortó,511,1.079,402432.0,4605449.0,Monestir o sant Benet,,"Queda a la part de sobre de la Prenyada sota la roca de Sant Salvador, a la part sud d’aquesta",1.8293009552189063,41.59478472010953
Roca de l’Elefantet,583,906.0,402799.0,4605253.0,Monestir o sant Benet,,Es troba aquesta roca a la dreta del camí que va de l’ermita de Santa Anna a l’ermita de Sant Dimas.,1.8337354129433838,41.59306440644759
Roca de l’Era dels Pallers,12,788.0,398481.0,4606225.0,Els Pallers,Agulles,,1.7817723719670129,41.60128034320636
Roca de les aigues,s/n,454.0,403854.0,4605415.0,Mullapans,Sant Salvador,s una roca que es troba a l’esquerra del camí de la drecera de Monistrol abans d’arribar a la caseta de les aigües.,1.8463653520435246,41.59465099369665
Roca de les Balmes,128,981.0,399162.0,4606882.0,Centenar,Frares Encantats,"La roca de les Balmes, situada a la mateixa carena que comença a l'agulla de la Grip i la roca 118 (el Gallifol)  està per sota de la punta 167.",1.7898320502594813,41.60728310565332
Roca de les Heures,44,1.011,398615.0,4607101.0,Saques,Agulles,"Està al capdamunt del torrent de les Boïgues i al costat del coll de la canal del Ninet,",1.783231802597102,41.6091859716779
Roca de les Lluernes,564,1.061,402356.0,4605589.0,Flautats,Sant Salvador,Agulla situada a l’inici de la serra de les Lluernes i a l’inici de la canal Plana. En la descripció de Josep Barberà aquesta agulla estava situada en la secció Cavall Bernat.,1.828366426779991,41.596036190024336
Roca de les Onze,351,1.138,401702.0,4606209.0,Sant Antoni,Sant Jeroni,"És una de les roques grosses d'aquest sector, té grans parets per la canal dels Arítjols i per la part E es troba la impressionat paret dels Diables",1.820418975799414,41.601539297386594
Roca de les Vuit o Llastra del Dau,14,898.0,398364.0,4606558.0,Els Pallers,Agulles,"La roca de les Vuit, com és anomenada pels habitants els habitants d’El Bruc és una gran llastra separada de la cinglera, encara que un xic difícil de veure al primer cop d'ull. Està situada al peu de la Miranda de la Portella.",1.780312201926324,41.60426420620163
Roca de l’Esperança,443,918.0,401534.0,4605015.0,Pollegons,Magdalenes,,1.818599499209311,41.59076616820065
Roca de l’Esquerda,s/n,836.0,401721.0,4604494.0,La Plantació,Magdalenes,Gran roca situada més avall de la roca del Rellotge i una mica més gran que aquesta. En la classificació d’en Josep Barberà està situada en la secció de Sant Pere. En el nostre cas la hem incorporat a la secció de la Plantació.,1.82092805900524,41.58609738356182
Roca de lo Palauet,s/n,862.0,398451.0,4606493.0,Els Pallers,Agulles,Roca solitaria propera a La Tretza per la seva vessant sud,1.7813670375561972,41.60368993575655
Roca de l’Urbain,666,981.0,402427.0,4605738.0,Flautats,Sant Salvador,"Agulla situada al nord de la Flama o el Didal i pel damunt, a la dreta, de la la Canal Plana.",1.8291939342640111,41.59738667529499
Roca de Mitjarda,s/n,341.0,403353.0,4606208.0,Torrent Escuder,Sant Salvador,,1.8402272837260576,41.60173184462371
Roca de Nadal,110,1.071,399259.0,4607186.0,Centenar,Frares Encantats,És la veina de l’Escut per l'oest. Per la seva cara nord passa el camí de la travessa de Frares Encantats.,1.7909447892901633,41.61003295593895
Roca de Ponent,s/n,658.0,401246.0,4604756.0,Pollegons,Magdalenes,Roca situada entre la Roca gris i la cota 462B del final del serrat dels Pollegons,1.8151874210940893,41.588398218341304
Roca de Sant Cugat,435,973.0,401877.0,4604740.0,La Plantació,Magdalenes,És la roca més gran de tota la Plantació. Té un cos voluminós. Es troba sota mateix de l’agulla Jaume Mata.,1.8227589928305816,41.58833189116953
Roca de Sant Salvador,501,1.156,402471.0,4605557.0,Monestir o sant Benet,,Es la roca mes alta de la secció de Sant Salvador. La seva massa voluminosa es apreciable des de lluny.,1.829751244625825,41.59576206933019
Roca de sobre l’Agulla del Camí,542,1.013,402700.0,4605521.0,Monestir o sant Benet,,,1.8325043052463514,41.59546580761858
Roca de sobre l’estació superior del Funicular,s/n,1.034,402435.0,4604742.0,Les Gorres,Magdalenes,És la primera de la carena que va vers les Gorres,1.8294519835310583,41.588418250098634
Roca de sota la cota 209,209a,1.168,400348.0,4606634.0,Ecos,Sant Jeroni,Roca de petites proporcions per sota la cota 209 i en la capçalera del torrent de la Coma dels Naps de Baix,1.8041036132688217,41.605198719267
Roca del Bassal dels Ferros,s/n,1.056,400295.0,4606444.0,Comes,Ecos,"Roca situada sobre el Bassal dels Ferros (identificat també com a Bassal dels Avellaners) que e troba en la cruïlla del camí del Montgròs amb el torrent de la Coma dels Naps de Baix, es troba aquesta roca que està separada per un coll amb la cota 229. La primera ascensió fou realitzada per Josep barberà el 5 de juliol de 1970.",1.8034993222451712,41.60348109063345
Roca del Burro Fort (possible),s/n,585.0,402582.0,4603183.0,Boirafua,,,1.8314684402181272,41.574396696370044
Roca del Cap de Mort,350,1.103,401620.0,4606105.0,Sant Antoni,Sant Jeroni,S'anomenava també la Calavera. Està al peu del camí que va a l'ermita de Sant Antoni . Aquesta roca forma un coll amb el serrat de les Onze.,1.8194522442585312,41.600592638495186
Roca del Capvespre,s/n,320.0,403402.0,4606203.0,Torrent Escuder,Sant Salvador,"Per damunt del camí de les Canals, a prop del torrent de l’Escuder i hi ha vàries roques espargides, la primera roca que es troba és la roca de la Mitja tarda per sota aquesta roca i en el mateix torrent de l’Escuder es troba la roca del Capvespre. Pròpiament són dues enganxades. Cal advertir que Josep Barberà, situa aquestes roques per sota del camí de les Canals.",1.840815978276475,41.60169274712965
Roca del Castellet,383,916.0,401034.0,4605293.0,Vinya Nova,Magdalenes,"A la part nord d’aquesta secció existeixen varis torrents que baixen entre els serrats dels Tudons i el de Sajolida i, principalment, entre aquest i el de les Paparres. A l’alçada de la confluència dels torrents dels Bugaders i el de Sajolida es troba una petita carena formades per unes poques roques. De totes elles, la roca del Castellet es troba al nord de la carena, sota la roca 384, i és la més voluminosa.",1.8125558226590723,41.59320786682432
Roca del Cirerer,83,965.0,398647.0,4607035.0,Saques,Agulles,Està separada de la Filigrana en la seva part nord per un petit coll. A la banda de ponent es troba el torrent dels Cireres i a la part est es troba el Pingüí.,1.783626931889628,41.60859568898082
Roca del Coll de la Llum,313,1.056,400735.0,4606593.0,Sant Jeroni,Sant Jeroni,Gran agulla plana situada adossada a la paret oest de les Talaies al damunt del camí de la canal de la Llum.,1.8087537189842025,41.604877713516274
Roca del Corpus Christi,s/n,1.013,398913.0,4607285.0,Bola,,Petita roca abocada a la paret d'Agulles al indret de sota la Maranya i l'Escorpí,1.786776416744786,41.61088073311376
Roca del Divendres Sant,467,950.0,401763.0,4604856.0,La Plantació,Magdalenes,"Roca situada entre el Barretet i el Porró i envoltada per agulles, a dret i esquerra.",1.8213725417943856,41.58936250663464
Roca del Dumbo,84,1.03,398902.0,4607068.0,Bola,,Al costat de l’Ou de Colom i per damunt de la canal Ampla hi ha la roca del Dumbo.,1.7866810469675853,41.6089251990149
Roca del Frare Baix,s/n,605.0,401330.0,4603974.0,Sant Pere,Magdalenes,Està a la part inferior i sud del serrat del Muntaner amb el qual està unit per un estret coll.,1.816323653833903,41.58136638006682
Roca del Moro Joan o el Fessolet inferior,503,1.109,402493.0,4605597.0,Flautats,Sant Salvador,"Es una petita roca situada a l’inici de la carena que es coneix amb el nom dels Flautats. Fa coll amb la següent agulla d’aquesta carena, el Fesolet, i és veïna de la roca de Sant Salvador de la qual es troba separada per un marcat coll. També ha estat anomenada Fesolet inferior.",1.8300086631559407,41.59612497263895
Roca del Mur,265,788.0,400126.0,4605276.0,Palomera,Sant Jeroni,,1.801666292237136,41.59294174739994
Roca del Ninot (Serrat del Duc),379,935.0,401555.0,4606581.0,Sant Antoni,Sant Jeroni,És la darrera roca del serrat del Duc i veïna de la roca 361.,1.818594217252625,41.604871185246594
Roca del Pas,s/n,1.092,401080.0,4606866.0,Serrat del Moro,,Roca que es troba al peu de la roca 377 orientada a la vessant oest del serrat de sant Jeroni (canal del Llum),1.8128480219879424,41.60737899614295
Roca del Pas de la Drecera de Sant Joan,s/n,853.0,402372.0,4604042.0,Sant Joan,Magdalenes,"Un xic més avall de la roca del Xampinyó i a l'altra banda del camí de la Drecera de Sant Joan, aquesta roca resta just en el punt on el camí forma un estret rocós, precisament a causa d'aquesta roca.",1.8288102223354428,41.58210674882416
Roca del Pas dels Francesos,582,855.0,402614.0,4605061.0,Monestir o sant Benet,,"Es troba en el mateix camí de les escales que pujant del Monestir van a l’ermita de Santa Anna i a la resta d’ermites. Es troba al damunt d’un pas molt estret, inclus hi hagut qui l’anomenat com “Estret de Gibraltar”.",1.8315473218591927,41.59131282700356
Roca del Pi,481A,855.0,401112.0,4605161.0,Vinya Nova,Magdalenes,"A la part nord d’aquesta secció existeixen varis torrents que baixen entre els serrats dels Tudons i el de Sajolida i, principalment, entre aquest i el de les Paparres. A l’alçada de la confluència dels torrents dels Bugaders i el de Sajolida, entre els dos torrents, es troba una petita carena formades per unes poques roques. A l’altra banda del torrent de Sajolida, el seu marge esquerra, hi una altra petita carena que comença en el coll que en aquest indret fa el camí del Pont i la cruïlla del camí del Clot de Sajolida. L’agulla dels Flamencs està a continuació de les primeres elevacions de la carena, la Roca Mala.",1.8135132836978758,41.592028818938765
Roca del Porró,469,940.0,401758.0,4604788.0,La Plantació,Magdalenes,"Pujant des de la roca dels Col·leccionistes, es passa per entre aquesta i una altra roca que hi ha a l’est de la carena i que no està catalogada com a cota,",1.8213237049404416,41.58874952420185
Roca del Recontrapatufet,201a,1.223,400572.0,4606642.0,Ecos,Sant Jeroni,"Petita agulla situada a la part nord de l’Eco Superior de la qual queda separada per una petita bretxa. El nom, diu en David Hita, li ve per contraposició a la roca del Patufet, que és una roca de característiques similars situada més cap al sud",1.8067898870977426,41.60529869107476
Roca del Rellotge,s/n,854.0,401749.0,4604507.0,La Plantació,Magdalenes,Aquesta roca està situada al costat del camí de Sant Joan a la Plantació. Està un mica més al nord de la roca de l’Esquerda. S’ha inclòs en aquesta secció tot i que en Josep Barberà la situa en la secció de Sant Pere.,1.8212617824020432,41.58621789800975
Roca del Serrat del Centenar,101,1.102,399236.0,4607249.0,Centenar,Frares Encantats,"Seguint pel camí de la travessa de Frares Encantats es troba a ma dreta, després de la Boleta Foradada, un petit serrat. La primera roca d’aquest serrat és la Roca del Serrat del Centenar. Aquest serrat rocós és el més alt d'aquesta secció i domina una bo",1.7906582140868847,41.610597384830484
Roca del Tambor,s/n,643.0,399073.0,4605855.0,Roca Roja,Ecos,És un bloc de grans dimensions situada al bell mig del llit del torrent del Tambor camí del Clot del Tambor en la seva part superior. S'hi arriba pujant pel torrent del mateix nom. La primera ascensió la feren M. Muñoz i A. Auqué l’1 de febrer de 1959.,1.7889371426778886,41.598023439526244
Roca del Tinter,467A,827.0,401487.0,4604550.0,Pollegons,Magdalenes,Agulla situada al nord del serrat de l’Artiga Alta i propera al camí del torrent de l'Artiga Alta des d’on arriba planejant a aquesta agulla.. Forma part del que avui es coneix com el Trió Est.,1.8181120919633156,41.58657286439683
Roca del Truc,346,578.0,400921.0,4604684.0,Vinya Nova,Magdalenes,Seguint la carena que puja des de la Vinya Nova es troba aquesta petita agulla que té forma d’aresta,1.8113008967309436,41.587709586695865
Roca dels Aurons,230,1.18,400258.0,4606828.0,Comes,Ecos,"Important agulla de notables parets per totes bandes, encara que destaca un esperó de considerable longitud en la vessant nord. A diferència de les arestes de les roques montserratines que es troben a la cara del Bruc, aquesta roca es una de les poques que la seva aresta més ajaguda està a la cara nord. La primera ascensió la feren Caselles, Rubiralta, martínez i Bordas, escaladors manresans del CECB el 30 d'octubre de 1948.",1.8029914800848126,41.60693451170842
Roca dels Cartutxos,s/n,725.0,398533.0,4605796.0,Els Pallers,Agulles,És la darrera agulla de la carena que baixa de l’era dels Pallers. Es troba entre l’agulla del Gerro i el Timbaler del Bruc.,1.7824688604521692,41.597423696454314
Roca dels Cinc Passos,82,936.0,398663.0,4606948.0,Saques,Agulles,Està a l'est de la Roca del Cirerer,1.7838336276175946,41.60781426350452
Roca dels Col·leccionistes,472-472A,912.0,401795.0,4604728.0,La Plantació,Magdalenes,Des del peu de la cota 436 hom veu la roca dels Col·leccionistes a la seva dreta. És una agulla que té dos cims.,1.8217773542416702,41.58821374947319
Roca dels Corbs,585,627.0,403691.0,4605353.0,Mullapans,Sant Salvador,"Es un gros roquissar situat al costat del coll a on hi ha el Cavall Pinteta. És un dels contraforts que hi han per sobre del riu Llobregat, pujant vers el Monestir.",1.844419893125561,41.59407301457104
Roca dels Esperantistes,242,1.055,400039.0,4606363.0,Naps,Ecos,"Roca de grans proporcions situada en serrat del Cabrit i és l'última roca del conjunt que integren les roques del Cilindre, la Miranda del Cilindre i la roca dels Nuvis, quedant aquesta l'ultima situada a ponent de les anteriors. La primera ascensió la feren V. Soto i J. barberà el1 9 d'abril de 1976.",1.8004413760028153,41.602719649173274
Roca dels Nuvis,241,1.046,400081.0,4606391.0,Naps,Ecos,Aquesta roca està en el serrat del Cabrit separada per un collet que la uneix a  la Miranda del Cilindre. Es troba entre la Roca dels Esperantistes i la Desapercebuda. És de petites dimensions. Es pot pujar amb una senzilla grimpada des del collet est.,1.8009406124315774,41.60297705532397
Roca dels Puetons,81,948.0,398684.0,4606942.0,Saques,Agulles,Es tracta d’una roca situada damunt de l’avenc dels Puetons. Limita al nord amb la Vespa,1.7840866130202708,41.60776289757615
Roca d’en Barberà,592,1.051,402430.0,4605372.0,Monestir o sant Benet,,Està separada per un coll al sud de la Prenyada.,1.82928949388725,41.59409105830066
Roca d’en Farrey,s/n,916.0,400476.0,4605661.0,Montgròs,Sant Jeroni,,1.805800959939306,41.59645249552411
Roca d’en Guillot,231,1.09,400094.0,4606922.0,Comes,Ecos,,1.8010080478920805,41.6077605030936
Roca d’en Marcel,465,873.0,401745.0,4604432.0,Sant Pere,Magdalenes,Sota la roca 464 i baixant per la mateixa cinglera per la part dreta de la torrentada de la Coma Baixa.,1.8212260896418473,41.58554200036912
Roca d’en Pujolet,s/n,688.0,402220.0,4603462.0,Boirafua,,"Roca situada a la part nord de la roca dels Polls, entre aquesta i la roca de l’Arboç",1.8270816530159204,41.57686500742463
Roca Dolça,s/n,965.0,398675.0,4606967.0,Saques,Agulles,Agulla adohsada a l'agulla de l'Esquelet per la seva la vessant oest,1.7839743975580684,41.60798688654909
Roca Fantasma,s/n,652.0,403254.0,4605727.0,Torrent Escuder,Sant Salvador,"Desprès de la cruïlla de carreteres, una que ve de can Maçana i l’altra de Monistrol, i a la seva unió per originar la carretera que va al Monestir de Santa Maria hi ha una cadena descendent a l’esquerra d’aquesta carretera. A la fi d’aquesta carena es troba aquesta roca.",1.8391171492428395,41.59738823590516
Roca Gran de la Portella,17,933.0,398402.0,4606685.0,Els Pallers,Agulles,"És la roca més esvelta i gran d’aquesta secció. Per la se seva situació fou una de les primeres en rebre l’atenció d’excursionistes i escaladors. Domina el pas que porta el seu nom. S’hi arriba a través del camí que ve de coll de Guirló i, amb una lleuger",1.7807465902395878,41.60541270909611
Roca Gris,s/n,775.0,401282.0,4604881.0,Pollegons,Magdalenes,"Al final del serrat de Pollegons hi ha dues elevacions, separades per un petit collet, abocades al camí del Pont i a la canal de Pollegons. La que ocupa una posició més al sud és la Roca Gris. En Josep Barberà anomena aquestes dues elevacions como a Roque",1.8155986696073316,41.5895283413407
Roca Grossa,s/n,676.0,402156.0,4603467.0,Boirafua,,Gran roca per damunt de la roca Llisa. Manel Punsolà l’ha numerat com 924,1.826313281648167,41.57690220112986
Roca inferior de l’Alzina,s/n,878.0,399503.0,4606292.0,Naps,Ecos,,1.794022506536717,41.602012986241455
Roca Llisa,s/n,683.0,402155.0,4603464.0,Boirafua,,"Seguint en direcció a Collbató el camí de les Bateries, i després de passar la drecera dels Graus que puja del poble de Collbató, una gran roca sobresurt barrant gairebé el camí: és la roca Llisa.",1.8263017777588948,41.57687506237182
Roca Mala – I,480,882.0,401128.0,4605226.0,Vinya Nova,Magdalenes,,1.81369449823338,41.59261614908248
Roca Mala – II,481,882.0,401113.0,4605205.0,Vinya Nova,Magdalenes,,1.8135180228507484,41.592425179206685
Roca Miraculosa,s/n,980.0,399852.0,4607094.0,Comes,Ecos,Gran roca situada al peu de l'agulla del Miracle. Agulla identificada per Manel Punsolà,1.798075619055544,41.609279090572365
Roca Petita o inferior de Pas de Príncep,160,991.0,399440.0,4606725.0,Mranda del Príncep,,Aquesta roca i l'agulla Gran de Pas de Príncep formen dit pas,1.7931939961604622,41.60590434413976
Roca Plana dels Llamps,247-216,1.164,400401.0,4606208.0,Montgròs,Sant Jeroni,"És tracta d'una roca d'una gran esveltesa per tots els costats. Té una paret sud-est realment impressionant per raó de la gran quantitat de balmes que presenta. Anys enrere fou anomenada Gran Fatxa i avui se la coneix també pel Cap del Montgròs. Josep Barberà considera que ha de prevaldre el nom de roca Plana dels Llamps perquè és més antic. És uns dels monòlits de referència i un dels més antics escalats a Montserrat. La seva primera ascensió data de 1924. Rep el seu nom perquè  la seva important cara est, tota vertical, està plena d’enormes fissures com si haguessin estat fetes pels impactes dels llamps.",1.8048103216092422,41.60136906343426
Roca Plana dels Llamps,247-216,1.164,400401.0,4606208.0,Montgròs,Sant Jeroni,"És tracta d'una roca d'una gran esveltesa per tots els costats. Té una paret sud-est realment impressionant per raó de la gran quantitat de balmes que presenta. Anys enrere fou anomenada Gran Fatxa i avui se la coneix també pel Cap del Montgròs. Josep Barberà considera que ha de prevaldre el nom de roca Plana dels Llamps perquè és més antic. És uns dels monòlits de referència i un dels més antics escalats a Montserrat. La seva primera ascensió data de 1924. Rep el seu nom perquè  la seva important cara est, tota vertical, està plena d’enormes fissures com si haguessin estat fetes pels impactes dels llamps.",1.8048103216092422,41.60136906343426
Roca Roja,286,855.0,399411.0,4605862.0,Roca Roja,Ecos,"Gran monòlit amb una impresionat cara oest, molt vertical i amb unes tonalitats vermelloses que donen nom a la roca. És la darrera roca per l'extrem esquerra del serrat del Cabrit. De lluny la roca destaca per la seva grandària. Queda abocada al torrent de la Coma dels Naps de Baix i no gaire lluny de l'agulla Fina dels Naps de Baix. Des del seu cim es té una àmplia perspectiva de l’agulla Fina dels Naps de Baix i l’agulla de l’Arítjol. Fou ascendida per primera vegada el 13 de juliol de 1952 per J.M. Torras i A. Caparrós.",1.792990896102689,41.59812912462144
Roca sota la Punta d’en Campanilles,s/n,1.027,399194.0,4607019.0,Centenar,Frares Encantats,,1.7901929521610664,41.60852086955064
Roca Tormes,481 B,849.0,401095.0,4605135.0,Vinya Nova,Magdalenes,"A la part nord d’aquesta secció existeixen varis torrents que baixen entre els serrats dels Tudons i el de Sajolida i, principalment, entre aquest i el de les Paparres. A l’alçada de la confluència dels torrents dels Bugaders i el de Sajolida, entre els dos torrents, es troba una petita carena formades per unes poques roques. A l’altra banda del torrent de Sajolida, el seu marge esquerra, hi una altra petita carena que comença en el coll que en aquest indret fa el camí del Pont i la cruïlla del camí del Clot de Sajolida. La darrera roca d’aquesta carena és la Roca Tormes.",1.8133136436140278,41.59179257426484
Roca veïna del Cap del Guerrer,59,965.0,398772.0,4606920.0,Bola,,Està unida per una bretxa al Cap del Guerrer per la part nord.,1.7851462070820847,41.607575945990966
Roca veïna del Rave,440,920.0,401789.0,4605069.0,Bellavista,Magdalenes,Roca situada a la part nord del Rave amb la qual està unida per un coll.,1.8216495356513942,41.59128385473994
Roques baixes del Forat del Vent – 578,578,921.0,402315.0,4605968.0,Cavall Bernat,Sant Salvador,,1.827812801657002,41.59944422698733
Roques de la Nansa,561 i 593,991.0,402510.0,4605776.0,Flautats,Sant Salvador,Són les últimes roques d’una petita carena descendent cap al nord al peu de la Punxa. Formen coll amb la Mitra.,1.8301834947563982,41.59773901843941
Roques de les Tres Torres,484-485-486,669.0,403503.0,4604867.0,Santa Cova,Magdalenes,"Son unes roques, anomenades també l’Olla, que es troben al capdamunt de la carena de l’agulla de la Creu. És una carena que baixa paral·lela a la de la Vomitada. Al peu de la roca 485 es troba el segon misteri de Glòria (l’Ascensió de Jesús) del Rosari Monumental de Montserrat. Aquest misteri es obra de l’arquitecte Bonaventura Bassegoda i Amigó i de l’escultor Josep Reynés (1903).",1.8422428001183988,41.58967366449148
Roques de les Tres Torres – I,486,644.0,403509.0,4604900.0,Santa Cova,Magdalenes,"Son unes roques, anomenades també l’Olla, que es troben al capdamunt de la carena de l’agulla de la Creu. És una carena que baixa paral·lela a la de la Vomitada. Al peu de la roca 485 es troba el segon misteri de Glòria (l’Ascensió de Jesús) del Rosari Monumental de Montserrat. Aquest misteri es obra de l’arquitecte Bonaventura Bassegoda i Amigó i de l’escultor Josep Reynés (1903).",1.842309463125083,41.58997156984157
Roques de les Tres Torres – II,485,646.0,403506.0,4604888.0,Santa Cova,Magdalenes,"Son unes roques, anomenades també l’Olla, que es troben al capdamunt de la carena de l’agulla de la Creu. És una carena que baixa paral·lela a la de la Vomitada. Al peu de la roca 485 es troba el segon misteri de Glòria (l’Ascensió de Jesús) del Rosari Monumental de Montserrat. Aquest misteri es obra de l’arquitecte Bonaventura Bassegoda i Amigó i de l’escultor Josep Reynés (1903).",1.8422754074346224,41.58986314178936
Roques de sota el Rellotge,s/n,833.0,401770.0,4604539.0,La Plantació,Magdalenes,Són dues roques situades per sota la roca del Rellotge en direcció a la Filla Baixada la Presidenta. En la classificació d’en Josep Barberà aquestes roques estaven a la secció de Sant Pere.,1.8215084316622836,41.5865086535729
Roques del Forat del Vent – 555,578,965.0,402288.0,4605921.0,Cavall Bernat,Sant Salvador,,1.827496538025802,41.5990176692697
Roques del Forat del Vent – 556,556,1.032,402301.0,4605918.0,Cavall Bernat,Sant Salvador,,1.8276529902158098,41.59899224371846
Roques del Forat del Vent – 557,557,1.031,402250.0,4605807.0,Cavall Bernat,Sant Salvador,,1.8270592367833467,41.59798640186667
Roques del Forat del Vent – 573,573,1.057,402220.0,4605760.0,Cavall Bernat,Sant Salvador,,1.826706994375828,41.597559474791616
Roques del Forat del Vent – 579,579,963.0,402262.0,4605918.0,Cavall Bernat,Sant Salvador,,1.8271851008684956,41.598987471059054
Roques del Plecs del Llibre,218,1.05,400461.0,4605877.0,Montgròs,Sant Jeroni,,1.805585143093555,41.59839577943378
Roques del Plecs del Llibre,219,1.054,400441.0,4605897.0,Montgròs,Sant Jeroni,,1.8053418820030764,41.598573392876546
Roques del Plecs del Llibre,220,1.032,400482.0,4605859.0,Montgròs,Sant Jeroni,,1.8058400677234048,41.598236300758494
Roques del Salt de la Nina (208),208,1.196,400419.0,4606739.0,Ecos,Sant Jeroni,Les cotes 208 i 209 formen el grup de roques del Salt de la Nina junt amb la roca del mateix nom. La roca 209 troba també entre la cota 208 i la roca del Salt de la Nina. Com l’anterior és molt penjada per la part nord i forma una gran paret. David Hita anomena aquesta roca com Roca de l’Alba.,1.8049380360843348,41.60615313771934
Roques del Salt de la Nina (209),209,1.186,400405.0,4606774.0,Ecos,Sant Jeroni,"Les cotes 208 i 209 formen el grup de roques del Salt de la Nina junt amb la roca del mateix nom. La roca 208 és veïna de l’agulla Estasen per la seva part esquerra, mirant des del sud. La 209 té les mateixes característiques i es troba també entre l’agulla Estasen i el Salt de la Nina. Com l’anterior és molt penjada per la part nord i forma una gran paret. David Hita anomena aquesta roca com Roca del Tim",1.804764240797769,41.60646657756235
Roques del Triangle,s/n,884.0,402768.0,4604345.0,Sant Joan,Magdalenes,"Hi ha tres roques que formen un triangle a l’esquerra del torrent de Sant Joan i davant de la roc de la Joguina. La Roca del Triangle és la roca més gran, el coll resta prop del cim. Les dues riques més petites es troben al sud oest de la gran. Entre totes tres formen el triangle que els dóna nom.",1.8335107551017122,41.584883690282304
Roques del Triangle,s/n,884.0,402768.0,4604345.0,Sant Joan,Magdalenes,"Hi ha tres roques que formen un triangle a l’esquerra del torrent de Sant Joan i davant de la roc de la Joguina. La Roca del Triangle és la roca més gran, el coll resta prop del cim. Les dues riques més petites es troben al sud oest de la gran. Entre totes tres formen el triangle que els dóna nom.",1.8335107551017122,41.584883690282304
Roques del Triangle,s/n,855.0,402758.0,4604320.0,Sant Joan,Magdalenes,"Hi ha tres roques que formen un triangle a l’esquerra del torrent de Sant Joan i davant de la roc de la Joguina. La Roca del Triangle és la roca més gran, el coll resta prop del cim. Les dues riques més petites es troben al sud oest de la gran. Entre totes tres formen el triangle que els dóna nom.",1.8333948623299297,41.58465733690099
Roques del Triangle,s/n,855.0,402758.0,4604320.0,Sant Joan,Magdalenes,"Hi ha tres roques que formen un triangle a l’esquerra del torrent de Sant Joan i davant de la roc de la Joguina. La Roca del Triangle és la roca més gran, el coll resta prop del cim. Les dues riques més petites es troben al sud oest de la gran. Entre totes tres formen el triangle que els dóna nom.",1.8333948623299297,41.58465733690099
