Name,Code,Altitude,Easting,Northing,Description,Subregion,Region,SourceURL,Longitude,Latitude
Cota 409 (Miranda de Sant Joan o Miranda Xica),409,1.051,402122.0,4604547.0,"En Josep Barberà situa aquesta cota al peu del camí que venint de l’ermita de Sant Joan davalla a la Plantació en l’indret on hi ha el coll de Baix de la Miranda de Santa Magdalena . Situa la cota a l’esquerra d’aquest coll i esmenta que es de fàcil pujada. Comenta que Ramon de Semir feu servir aquesta cota de vèrtex geodèsic. En Jordi Oliver precisa una mica els noms de les dues cotes que formen aquest coll. La cota 409 és la Miranda de Santa Caterina i la roca que queda a la dreta, venint de l’ermita de Sant Joan, és la Miranda de Sant Joan que, com diu en Ramon Ribera, també s’anomena Miranda Xica. Altres guies de Montserrat aporten algun canvi de noms en relació aquestes cotes. En Josep Barberà a la Miranda de Sant Joan no li dóna cap número i la situa a la secció de Sant Pere.",Les Gorres,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxiv/,1.82572930964435,41.586623902332306
Cota 410,410,1.081,402196.0,4605048.0,La cota 410 està situada damunt de la 411. La cota 411 es troba sobre la roca del Trencabarrals i a l’altra banda del camí.,Les Gorres,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxiv/,1.8265352215174047,41.59114468183185
Cota 411,411,1.012,402234.0,4605051.0,La cota 411 es troba sobre la roca del Trencabarrals i a l’altra banda del camí. La cota 410 està situada damunt de la 411.,Les Gorres,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxiv/,1.8269905692726975,41.59117635026342
Cota 413,413,985,402125.0,4605161.0,"Anant pel camí que va al Pla dels Ocells, des de Sant Joan, no massa lluny d’aquest pla i a l’esquerra del camí hi ha una roca que té una llarga aresta est. En una primera classificació en Josep Barberà situà aquesta agulla en la secció de Bellavista.",Les Gorres,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxiv/,1.8256650813681046,41.59215359659976
Cota 495,495,925,402747.0,4605000.0,"Pel camí que va de l’estació superior de Sant Joan a Sant Jeroni, immediatament abans d’arribar a la cruïlla del camí que mena al Pla deis Ocells, hi ha una carena que davalla vers el NE. i que va a parar pròpiament al coll de la roca 495.",Les Gorres,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxiv/,1.8331526520242667,41.5907797004054
Agulla de la Pulgui,474 A,870,402618.0,4603951.0,Roca situada en la part més inferior de la Serra de Sant Joan.,Sant Joan,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxv-sant-joan/,1.8317755311005879,41.581317273922465
Agulleta dels dos Forats,s/n,880,402589.0,4604007.0,"Està situada en el coll on comença la part inferior de la serra de Sant Joan. Com el seu nom indica, aquesta roca es troba foradada en dos llocs",Sant Joan,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxv-sant-joan/,1.8314186147261668,41.58181804402773
Roca de la Joguina,s/n,870,402638.0,4604311.0,"Roca situada a l'inici de la serra de Sant Joan propera a la una balma antiguament acondicionada  per fer vida eremítica als anys setanta del segle passat. Cal deixar la carena i davallar vers el torrent que hi ha a l'esquerra, anomenat també de Sant Joan",Sant Joan,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxv-sant-joan/,1.8319569795384656,41.58456167268647
Roca del Pas de la Drecera de Sant Joan,s/n,853,402372.0,4604042.0,"Un xic més avall de la roca del Xampinyó i a l'altra banda del camí de la Drecera de Sant Joan, aquesta roca resta just en el punt on el camí forma un estret rocós, precisament a causa d'aquesta roca.",Sant Joan,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxv-sant-joan/,1.8288102223354428,41.58210674882416
Roques del Triangle,s/n,884,402768.0,4604345.0,"Hi ha tres roques que formen un triangle a l’esquerra del torrent de Sant Joan i davant de la roc de la Joguina. La Roca del Triangle és la roca més gran, el coll resta prop del cim. Les dues riques més petites es troben al sud oest de la gran. Entre totes tres formen el triangle que els dóna nom.",Sant Joan,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxv-sant-joan/,1.8335107551017122,41.584883690282304
Cota 474,474,892,402589.0,4603984.0,És la roca més alta de la part inferior de la serra de Sant Joan que arriba fins al camí de les Bateries.,Sant Joan,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxv-sant-joan/,1.8314223493866282,41.581610918711725
Cota 474B,474 B,857,402721.0,4603814.0,"Darrera roca de la serra de Sant Joan, es tracta d'un turó situat damunt el camí de les Bateries",Sant Joan,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxv-sant-joan/,1.8330331185351492,41.58009607348709
Roques dels Escolans,474 C,783,403163.0,4603837.0,És un serrat que hi ha entre el torrent Fondo i el torrent dels Escolans. En aquests serrates troben les úniques roques que constitueixen els únics punts dignes d’esment d’aquesta secció. També se les coneix per roques del Túnel. La carena està crestejada per diverses roques.,Serrat dels Monjos,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxvii/,1.838330624031274,41.58035688856796
Serrat dels Monjos,s/n,755,403625.0,4603566.0,"Carena en generalment força planera i que constitueix el mur de contenció de la part baixa de la muntanya. Al final, en la part més baixa, per la banda sud est es despenja vers les vessants de Collbató.",Serrat dels Monjos,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxvii/,1.8439152796246059,41.577972257926874
Caseta del guaita,474 C,783,403477.0,4603938.0,Antiga edificació destinada a la guaita de control dels incendis. La seva presència es destacava en el perfil del serrat. Avui no existeix i només queden alguna resta de la seva base.,Serrat dels Monjos,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxvii/,1.8420804185013517,41.581304435464716
Nova creu dels Escolans,474 C,783,403479.0,4603749.0,Creu que substituí una antiga creu situada en la cruïlla del camí de Collbató amb el serrat dels Monjos.,Serrat dels Monjos,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxvii/,1.8421348132834405,41.579602640458646
Cota 499,499,658,403933.0,4603956.0,És el primer turó d’aquest tram de la Serra Llarga que es troba cap al sud des del coll de la Fita. En aquest coll es trobe el camí que ve de Sant Miquel i el que uneix la Santa Cova amb Collbató.,Serra Llarga,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxviii/,1.8475467855316223,41.58152149118993
Cota 499 D,499 D,630,404160.0,4603853.0,Aquestes agulles apareixen en la cresta de la Serra Llarga després de la cota 499 C en direcció sud. La darrea cota F és la que està més al sud i cau sobre la carretera de Collbató completament aplomada.,Serra Llarga,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxviii/,1.8502858833178222,41.58062118472648
Cota 499 E,499 E,635,404160.0,4603864.0,Aquestes agulles apareixen en la cresta de la Serra Llarga després de la cota 499 C en direcció sud. La darrea cota F és la que està més al sud i cau sobre la carretera de Collbató completament aplomada.,Serra Llarga,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxviii/,1.8502841260702718,41.580720245339585
Cota499 F,499 F,613,404229.0,4603822.0,Aquestes agulles apareixen en la cresta de la Serra Llarga després de la cota 499 C en direcció sud. La darrea cota F és la que està més al sud i cau sobre la carretera de Collbató completament aplomada.,Serra Llarga,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxviii/,1.8511184084408716,41.58035028716674
Cota499C– Cap de les Canals,499 C,625,404093.0,4603973.0,"eguint la carena de la Serra Llarga, després del les agulles de l’Orella hi ha la cota 499 C.",Serra Llarga,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxviii/,1.8494631110427509,41.58169380632026
Orella de Llebre (499A),499 A,619,404000.0,4603956.0,"on dos roques situades en el coll que separa la cota 499 i la resta de la Serra Llarga. La primera roca és la més propera al coll de la cota 499, és la 499 A i està formada per dos cims. La roca 499 B o segona roca d’Orella de Llebra es troba a continuació",Serra Llarga,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxviii/,1.8483503846806242,41.58152954410061
Orella de Llebre (499B),499 B,612,404018.0,4603961.0,"on dos roques situades en el coll que separa la cota 499 i la resta de la Serra Llarga. La primera roca és la més propera al coll de la cota 499, és la 499 A i està formada per dos cims. La roca 499 B o segona roca d’Orella de Llebra es troba a continuació",Serra Llarga,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxviii/,1.8485654770771487,41.58157673412951
Roca de l'Aleegria,s/n,860,402984.0,4604116.0,Agulla situada al sud del Puntxó d’en Tatet,Sant Miquel,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxix-sant-miquel/,1.8361386230380283,41.582847699372834
Punxó del Tatet,s/n,883,402993.0,4604144.0,"Agulla en forma de punxó situada per sota de les roques de les roques del Fascicle, en direcció a l’oest. Aquesta roca queda abocada vers les torrentades que van a parar al torrent de Sant Joan.",Sant Miquel,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxix-sant-miquel/,1.8362420429684274,41.58310094510844
Roca Alta de la Canal de Sant Miquel,498,916,403210.0,4604544.0,"És una roca que es troba sobre uns cingles que hi ha a la dreta de la canal que està a l’oest del coll del turó de Sant Miquel. Curiosament aquesta roca té el mateix número que el Turó de Sant Mique, segons el plànol d’en Ramon de Semir",Sant Miquel,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxix-sant-miquel/,1.8387802518134457,41.58672945013228
Turó de Sant Miquel,498,870,403364.0,4604483.0,"Situant-se a l’ermita de Sant Miguel, a la part sud hi ha un turó que té dos puntes rocose. Aquest lloc és un bon mirador sobre l’ermita esmentada. Curiosament aquesta roca té el mateix número que la Roca Alta de la canal de Sant Miquel, segons el plànol d’en Ramon de Semir",Sant Miquel,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxix-sant-miquel/,1.8406373021949418,41.58619876044796
Roques del fascicle,s/n,933,403073.0,4604204.0,"Després de passar les roques del camí de les ermites hi ha una carena que va en direcció al torrent de Sant Joan. Al final d'aquest carena es troben dues roques, un més gran que l'altra, i les petita constituida per dos cims",Sant Miquel,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxix-sant-miquel/,1.8371918889181547,41.58365098237799
Roques del camí de les ermites,s/n,936,403693.0,4604828.0,Conjunt de roques que obliguen a diverses ziga-zagues en el camí de les ermites quan en aquest arriba una drecera que puja de sant Miquel.,Sant Miquel,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxix-sant-miquel/,1.8445282100332603,41.589345381606
Agulla de la Creu,621,488,403512.0,4604954.0,"És la darrera roca de la carena iniciada al mirador de Sant Miquel i deu al seu nom a la creu que hi ha el camí de la Santa Cova que correspon al cinquè Misteri de Dolor, (la Crucifixió de Jesús). Aquesta roca es compon de dues, la cota 488 és pròpiament l’agulla de la Creu i cota 489 és anomenada agulla Baixa. Llinda amb la roca del Pallasso.",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8423367608003964,41.590458227623074
Agulla del Germà Paulí,620,497,403597.0,4604774.0,"Està situada en el camí de la Santa Cova, passada a l’agulla de la Creu. Havia estat anomenada també agulla dels Badocs i algun butlletí dels anys quaranta del segle passat li donava el nom d’agulla de la Cova. Aquest darrer nom, però, correspon, segons el plànol de Semir, a la cota 496, que es troba dalt de la carena de la Santa Cova.",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8433853280220458,41.58884750566603
Alta Tensión,859,s/n,403043.0,4604972.0,Roca a l'est de la Granota,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8367079001254356,41.59056353334876
El Cargolet,881,s/n,403021.0,4604974.0,Espoló marcat al costat de la Granota i per sota de l'espoló d'en Rcihard en una carena de roques que davallen al damunt del camí de Sant Miquel,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8364436725558764,41.59057887344098
Roca del Pallaso,632,487,403510.0,4604932.0,Està en la mateixa carena on hi han les roques de les Tres Torres en direcció a l’agulla de la Creu o nord-est. Al peu d’aquesta roca hi ha el primer misteri de Glòria (la Resurrecció de Jesús) del Rosari Monumental de Montserrat. Obra de l’arquitecte Antoni Gaudí i dels escultors Josep Llimona (Crist ressuscitat) i Dionís Renart (Les Tres Maries) (1903-1916),Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8423163095669748,41.59025986568726
Esperó d’en Richard,891,s/n,403016.0,4604988.0,Espoló de grans parets verticals  al damunt de la Granota i veïna de l'espoló anomenat el Cargolet,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8363814300076007,41.59070434265968
La Granota,886,492,403029.0,4605015.0,"Queda sota la cota 493, baixant la mateixa carena",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8365330073071913,41.59094906819372
Roca de la Vomitada,584,s/n,403430.0,4604993.0,"En el camí del Monestir a la Santa Cova i abans d’arribar al cinquè Misteri de Dolor (la Crucifixió de Jesús, obra de l’arquitecte Josep Puig i Cadafalch i de l’escultor Josep Llimona) baixa una carena que acaba pròpiament en el camí esmentat i, precisament tocant en aquest camí, hi ha la roca de la Vomitada.",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.841346837171761,41.59079953107306
Miranda de Sant Miquel,779,482,403505.0,4604774.0,La Miranda es un bell mirador sobre la vessant del Llobregat,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8422817558595594,41.58883639726465
Roca de la Cova,635,496,403645.0,4604679.0,Es el punt més alt de la carena que baixa directament a la capella de la Santa Cova,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8439763687945057,41.58799777673259
Roques de les Tres Torres,669,484-485-486,403503.0,4604867.0,"Son unes roques, anomenades també l’Olla, que es troben al capdamunt de la carena de l’agulla de la Creu. És una carena que baixa paral·lela a la de la Vomitada. Al peu de la roca 485 es troba el segon misteri de Glòria (l’Ascensió de Jesús) del Rosari Monumental de Montserrat. Aquest misteri es obra de l’arquitecte Bonaventura Bassegoda i Amigó i de l’escultor Josep Reynés (1903).",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8422428001183988,41.58967366449148
Roques de les Tres Torres – I,644,486,403509.0,4604900.0,"Son unes roques, anomenades també l’Olla, que es troben al capdamunt de la carena de l’agulla de la Creu. És una carena que baixa paral·lela a la de la Vomitada. Al peu de la roca 485 es troba el segon misteri de Glòria (l’Ascensió de Jesús) del Rosari Monumental de Montserrat. Aquest misteri es obra de l’arquitecte Bonaventura Bassegoda i Amigó i de l’escultor Josep Reynés (1903).",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.842309463125083,41.58997156984157
Roques de les Tres Torres – II,646,485,403506.0,4604888.0,"Son unes roques, anomenades també l’Olla, que es troben al capdamunt de la carena de l’agulla de la Creu. És una carena que baixa paral·lela a la de la Vomitada. Al peu de la roca 485 es troba el segon misteri de Glòria (l’Ascensió de Jesús) del Rosari Monumental de Montserrat. Aquest misteri es obra de l’arquitecte Bonaventura Bassegoda i Amigó i de l’escultor Josep Reynés (1903).",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8422754074346224,41.58986314178936
Torre de Sant Miquel,752,483,403503.0,4604816.0,Està al costat de la Miranda de Sant Miquel.,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8422510068365154,41.58921438547059
Agulla de la Creu – cota 489,603,489,403512.0,4604965.0,És l'agulla més baixa i propera al cinquè Misteri de Dolor,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8423349907938704,41.59055728778877
Cota 493  (Carena de la dreta del Funicular),927,493,402957.0,4604966.0,Des del Pla de les Taràntules s’agafa una carena que baixa per la part dreta de la via del funicular de Sant Joan. Caminant es troben vàries roques i a continuació es troba seguidament la roca 493.,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8356772461752473,41.590499056779436
Cota 494 (Carena de la dreta del Funicular),876,494,403029.0,4605023.0,Es la roca que dona fi a la carena que s’ha iniciat al Pla de les Taràntules i que baixa a la dreta del funicular de Sant Joan. Queda per sota la de la roca de la Granota.,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8365317135556396,41.59102111179646
Roca de la Llicència o de l'Àngel,904,,403276.0,4604632.0,"Es tracta d’un bloc grandiós que sembla desprès d’alguna cinglera i que es troba a l’esquerra del camí que va del Monestir a l’ermita de Sant Miquel. No cal confondre amb una altra roca amb el mateix nom que es troba en el camí de Sta. Cecília al Monestir. Una altre roca anomenada avui del Pilot, situada en el torrent de la Coma d’en Pastor, havia estat anomenada també com a roca de l’Àngel.",Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8395577258424956,41.587529925073845
Roca de l'Àvia,494,,403754.0,4604767.0,És una gran roca gaire bé enclastada a la cinglera.,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8452697227857413,41.58880339956709
Roca de fra Garí,954,,403074.0,4605040.0,És una roca que es troba propera a l’anomenada cova de Fra Garí en direcció est.,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8370687733468487,41.59117966648675
El Gos,535,,403693.0,4604828.0,En la cruïlla del camí de la Santa Cova i el camí de la Fita surt un senderó que permet arribar a la Miranda del Monestir. Des d'ella es pot baixar a aquesta roca amb un curt ràpel,Santa Cova,Magdalenes,https://totmontserrat.cat/muntanya/agulles/seccio-xxx-santa-cova/,1.8445282100332603,41.589345381606
Agulla de Sant Benet,1.009,516,402572.0,4605339.0,Aquesta roca es troba a la part nord de l’ermita de Sant Benet.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8309983267467604,41.593811214566294
Agulla del camí,987,515,402725.0,4605506.0,Aquesta agulla està propera al camí que va a l’ermita de la Santíssima Trinat des de Sant Benet. És una roca petita.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8328066524988555,41.59533377167729
Agulla del Gat,1.042,525-526,402519.0,4605340.0,"Roca veïna del contrafort de la Prenyada situada entre aquesta i l’agulla del Guarda, al costat de l’ermita de Sant Benet.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8303623646438705,41.59381375276097
Agulla del Guarda,1.005,s/n,402563.0,4605325.0,Roca situada al damunt de la capella de Sant Joan. Probablement es tracta de cota 514 del plànol de Ramon de Semir,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8308926360386903,41.59368404061417
Agulla del Llapis i  turó,1.092,562-563,402387.0,4605530.0,És una agulla prima i esvelta (562) situada al costat d’un turó (563) que es trobapeu de la roca de Sant Salvador.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8287479289324164,41.59550866014146
Agulla del Pla dels Ocells,986,522,402165.0,4605299.0,Queda situada sobre mateix del camí que puja del Monestir vers al Pla dels Ocells.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8261223989323974,41.59340124444896
Agulla dels Retornats,840,581,402681.0,4605158.0,"Seguint el camí de les escales dels Pobres i abans de passar el Pas dels Francesos, es troba a la part dreta aquesta agulla. Un corriol porta al seu peu.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.832335294234953,41.5921945205574
Agulla d’en Markus Kamen,1.018,591,402410.0,4605357.0,Esta sota la roca d’en Barberà. És una agulla petita que sembla una aglà. Està dedicada a un muntanyenc mort a la muntanya.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.829052010270426,41.59395353334621
Carena del Merlet del Pla dels Ocells,1.010,521,402203.0,4605353.0,Agulla situada a la cara nord del Merlet del Pla dels Ocells.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8265694432504804,41.593892190828434
Contrafort de la Momieta,1.015,542,402700.0,4605514.0,"Contrafort al costat est de la Momieta, entre aquesta roca i l'agulla del Camí. Antigament fou nomenada com Roca de sobre l'agulla del Camí.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.832505441374487,41.59540276960547
Contrafort de la Prenyada,1.056,513,402511.0,4605382.0,Roca adossada a la cara est de la Prenyada.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8302595653975486,41.59419100414008
El Gat Petit,1.041,s/n,402512.0,4605352.0,"Petita agulla al nord del Gat, entre aquest i el contrafort de la Prenyada.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8302764398712157,41.59392096344426
La Mòmia,1.127,509,402614.0,4605542.0,Gran roca veïna de la roca de Sant Salvador per la seva cara est. Coneguda antigament amb el nom del Canonge.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.831469192355876,41.5956444389858
La Momieta,1.078,510,402648.0,4605543.0,Roca situada a l’est de la Mòmia. Antigament se li donava el nom d’Orella de la Momia.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8318769130662458,41.595657589830715
La Panxa del Bisbe,1.047,520,402261.0,4605310.0,"Gran roca es l’ultima d’una carena descendent des de la roca de Sant Salvador, vers el sud. Està propera a la carena que conté l’agulla del Pla dels Ocells. Durant uns anys es conegué amb el nom de l’Antipàtica. És perfectament identificable per la seva forma característica.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8272722337968506,41.59351205805973
Roca de la Trumfa,1.024,528,402588.0,4605456.0,Queda a sota la Mòmia i al costat del camí que puja a l’ermita de Sant Salvador. Hi ha qui l’anomena també roca del Pas de la Momia,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8311712558882565,41.594866801312804
La Xirimoia,1.038,s/n,402542.0,4605461.0,Agulla veïna a l’est de la Trumfa,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.830618608046422,41.59490621628627
L’Elefant,1.153,502,402496.0,4605537.0,"Gran roca situada al sud-oest de la roca de Sant Salvador. Mirant aquesta roca des de Sant Benet té una extraordinària semblança a un paquiderm, en especial la part del cap amb la seva corresponent trompa i per tant aquesta roca a l’actualitat degut a la quantitat de vies que s’han fet per davant se l’atribueix amb el nom de la Trompa de l’Elefant.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.830054411949067,41.59558501361628
Merlet del Pla dels Ocells,1.003,s/n,402189.0,4605332.0,Roca situada sota la cota 521 i al damunt de l’agulla del Pla dels Ocells.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.826404922244043,41.59370136269154
Miranda de Sant Benet,1.044,s/n,402348.0,4605339.0,Roca sota l’agulla de Markus Kramen.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.828311175516843,41.593783857395124
Roca de la Prenyada,1.112,512,402469.0,4605402.0,Gran roca situada al sud de la roca de Sant Salvador. La seva particular forma és identificable des de diversos indrets.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8297524678432906,41.594365984646366
Roca de la Santa Creu,906,s/n,403006.0,4605488.0,"Seguint el camí vers Sant Dimes, ja prop d’aquesta ermita es passa per un estret rocós aques en el qual hi ha el coll de la roca de la Santa Creu. L’ermita està al peu d’aquesta roca a la part sud est.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8361805866451852,41.59520585151165
Roca de l’Avortó,1.079,511,402432.0,4605449.0,"Queda a la part de sobre de la Prenyada sota la roca de Sant Salvador, a la part sud d’aquesta",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8293009552189063,41.59478472010953
Roca de l’Elefantet,906,583,402799.0,4605253.0,Es troba aquesta roca a la dreta del camí que va de l’ermita de Santa Anna a l’ermita de Sant Dimas.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8337354129433838,41.59306440644759
Roca de Sant Salvador,1.156,501,402471.0,4605557.0,Es la roca mes alta de la secció de Sant Salvador. La seva massa voluminosa es apreciable des de lluny.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.829751244625825,41.59576206933019
Roca del Pas dels Francesos,855,582,402614.0,4605061.0,"Es troba en el mateix camí de les escales que pujant del Monestir van a l’ermita de Santa Anna i a la resta d’ermites. Es troba al damunt d’un pas molt estret, inclus hi hagut qui l’anomenat com “Estret de Gibraltar”.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8315473218591927,41.59131282700356
Roca d’en Barberà,1.051,592,402430.0,4605372.0,Està separada per un coll al sud de la Prenyada.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.82928949388725,41.59409105830066
Sostre del Castell del Diable o del Monestir,772,s/n,403072.0,4605359.0,"El Castell del Diable, les runes del qual es troben sota l’ermita de Sant Dimes, es troba completament penjat sobre les roques del Monestir i suspés damunt una roca que presenta una balma colossal.",Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.8369932121113695,41.594052162121095
Turó de Sant Dimes,920,523,403070.0,4605496.0,Sobre l’ermita de Sant Dimes hi ha aquest turó que es puja fàcilment gràcies a unes escales de ferro,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.836947069280908,41.59528566547849
Cota 517,1.064,517,402325.0,4605439.0,Es la roca que segueix a la mateixa carena ascendent des de la Panxa a la roca de Sant Salvador després de la cota 518.,Monestir o Sant Benet,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxi-monestir-o-sant-benet/,1.828018970922938,41.59468158663864
